customer_id,first_name,last_name,email,signup_date,city,segment
2154,Stephanie,Hill,stephanie.hill2154@example.com,2025-11-27,Brandonbury,corporate
3688,Mary,Moses,mary.moses3688@example.com,2024-07-19,New Melissa,corporate
4145,Kenneth,Ruiz,kenneth.ruiz4145@example.com,2025-11-21,New Charlene,corporate
3385,Patricia,Nunez,patricia.nunez3385@example.com,2026-05-29,East Lisa,consumer
684,Stacy,Jackson,stacy.jackson684@example.com,2026-03-05,Lake Cameronborough,home_office
3062,Robert,Davis,robert.davis3062@example.com,2024-07-23,Hendricksport,home_office
4394,Jane,White,jane.white4394@example.com,2025-06-25,Baileymouth,home_office
4199,Todd,Herrera,todd.herrera4199@example.com,2024-07-18,Russellborough,home_office
3005,Sarah,Edwards,sarah.edwards3005@example.com,2026-05-16,Tracymouth,corporate
3612,Andrea,Schmidt,andrea.schmidt3612@example.com,2025-07-08,North Mercedes,corporate
4820,Thomas,Parker,thomas.parker4820@example.com,2025-06-27,Kellystad,consumer
3351,Jackson,Morse,jackson.morse3351@example.com,2025-07-16,Lauraburgh,home_office
3285,Robert,Hamilton,robert.hamilton3285@example.com,2025-03-01,Karenport,corporate
2349,Mitchell,Evans,mitchell.evans2349@example.com,2025-07-27,Amyborough,home_office
2978,Randall,Hernandez,randall.hernandez2978@example.com,2026-02-17,Guzmanland,consumer
325,Shelly,Hendrix,shelly.hendrix325@example.com,2026-03-03,Janetfort,home_office
1381,Jason,Miller,jason.miller.dup@example.com,2026-01-28,Shortville,home_office
1016,Christopher,Stevens,christopher.stevens1016@example.com,2026-02-28,Deborahburgh,home_office
1151,Michael,Howard,michael.howard1151@example.com,2025-04-11,Lake Johnbury,home_office
3622,Antonio,Smith,antonio.smith3622@example.com,2025-03-01,Libury,corporate
4750,Amy,Haynes,amy.haynes4750@example.com,2024-11-28,Leeville,consumer
3877,Robert,Anderson,robert.anderson3877@example.com,2025-01-04,Valerietown,corporate
4974,Steven,Evans,steven.evans4974@example.com,2024-08-14,North Mary,corporate
3775,Blake,Watts,blake.watts3775@example.com,2024-11-24,New Ryan,consumer
1468,Heather,Mason,heather.mason1468@example.com,2025-08-31,Willischester,corporate
583,Natasha,Johnson,natasha.johnson583@example.com,2024-12-09,Port Brian,consumer
731,Jerry,Cruz,jerry.cruz731@example.com,2024-10-05,East Alexandrahaven,home_office
4651,Judy,White,judy.white4651@example.com,2025-10-15,East Richardview,home_office
2977,Heather,Perez,heather.perez2977@example.com,2024-08-13,Taylorview,home_office
2295,Shawn,Suarez,shawn.suarez2295@example.com,2025-01-02,West Dana,consumer
559,Jamie,Little,jamie.little559@example.com,2024-09-14,Anthonyport,corporate
1323,Mary,James,mary.james1323@example.com,2025-04-11,New Mary,home_office
2422,Emma,Russell,emma.russell2422@example.com,2025-06-13,New Jonberg,home_office
1391,Juan,Reed,juan.reed1391@example.com,2025-05-22,Underwoodtown,corporate
2570,Kaylee,Watts,kaylee.watts2570@example.com,2025-10-05,Lake Timothy,corporate
3726,Crystal,Ross,crystal.ross3726@example.com,2025-05-06,East Jacquelinechester,corporate
771,Bianca,Nguyen,bianca.nguyen771@example.com,2025-10-31,Jacobview,corporate
4088,David,Carter,david.carter4088@example.com,2025-11-04,East John,consumer
4574,Curtis,Myers,curtis.myers4574@example.com,2026-04-18,Robertmouth,home_office
2536,Kathryn,Johnson,kathryn.johnson2536@example.com,2026-03-10,East Sarahfurt,home_office
4690,Jeffery,Beltran,jeffery.beltran4690@example.com,2026-02-03,Autumnshire,consumer
123,Stacy,Miller,stacy.miller123@example.com,2025-01-21,New Kathybury,corporate
4440,William,Bowers,william.bowers4440@example.com,2025-06-21,Mooreshire,consumer
4076,Heather,Cochran,heather.cochran4076@example.com,2025-02-21,Lake Wendyshire,home_office
1249,Kenneth,Gallegos,kenneth.gallegos1249@example.com,2025-05-13,West Alanchester,consumer
4810,Stephen,Glenn,stephen.glenn4810@example.com,2025-06-16,North Paulbury,consumer
1711,Daniel,Ho,daniel.ho1711@example.com,2024-10-16,East Justinburgh,corporate
1959,Alexandra,Gilbert,alexandra.gilbert1959@example.com,2025-04-27,East Kelly,home_office
3176,Gabriela,Pearson,gabriela.pearson3176@example.com,2025-10-20,South Felicialand,corporate
328,Kelly,Roberts,kelly.roberts328@example.com,2026-01-18,West Sandraview,consumer
4881,Matthew,Sullivan,matthew.sullivan4881@example.com,2026-01-16,Jeffreyhaven,home_office
2952,Frederick,Jordan,frederick.jordan2952@example.com,2025-12-07,North Jason,home_office
2383,Tyler,Mcintosh,tyler.mcintosh2383@example.com,2024-10-29,North Alexandra,home_office
2778,Lauren,Reese,lauren.reese2778@example.com,2025-07-30,Livingstonton,corporate
1075,Kelly,Brown,kelly.brown1075@example.com,2026-05-21,Port Stacey,consumer
3666,Janice,Powers,janice.powers3666@example.com,2025-05-06,East Annamouth,consumer
2797,Gregory,Maldonado,gregory.maldonado2797@example.com,2025-03-17,Johnsonbury,corporate
4287,Jennifer,Ford,jennifer.ford4287@example.com,2026-05-25,West Darren,consumer
4230,Rachel,Thompson,rachel.thompson4230@example.com,2025-03-04,Port Anthonyland,home_office
4110,Mark,Gibson,mark.gibson4110@example.com,2024-08-23,Maytown,corporate
1320,Nathaniel,Galloway,nathaniel.galloway1320@example.com,2026-03-12,New Stephanie,corporate
1154,Ashley,Valenzuela,ashley.valenzuela1154@example.com,2025-02-05,Lake Terrytown,corporate
1767,Donald,Smith,donald.smith1767@example.com,2025-07-16,Cookburgh,home_office
1898,Stephanie,Lozano,stephanie.lozano1898@example.com,2025-11-14,Yangchester,corporate
765,David,Miller,david.miller765@example.com,2025-12-10,Austinside,home_office
646,Angela,Smith,angela.smith646@example.com,2024-09-21,Pamelaside,consumer
4289,Timothy,Brown,timothy.brown.dup@example.com,2025-11-14,Port Anthony,consumer
1242,Steve,Sullivan,steve.sullivan1242@example.com,2025-12-05,Turnerstad,consumer
1321,Susan,Peters,susan.peters1321@example.com,2024-08-14,Port Stevenport,home_office
2377,Angela,Wheeler,angela.wheeler2377@example.com,2026-02-22,Danielview,consumer
307,Justin,Smith,justin.smith307@example.com,2024-10-04,Andersonview,corporate
3908,Jesse,Smith,jesse.smith3908@example.com,2026-02-14,Jonesside,consumer
3131,Kathleen,Sanchez,kathleen.sanchez3131@example.com,2025-04-29,Dwaynestad,consumer
195,Bruce,Mendoza,bruce.mendoza195@example.com,2025-05-20,Parksfort,home_office
4626,Andrea,Massey,andrea.massey4626@example.com,2025-01-25,Quinnhaven,consumer
4114,Wayne,Sawyer,wayne.sawyer4114@example.com,2025-11-27,Reneetown,corporate
828,Christine,Diaz,christine.diaz828@example.com,2025-11-06,West Jennifer,consumer
4126,David,Torres,david.torres4126@example.com,2025-08-05,Evansport,corporate
4913,Brandon,Wright,brandon.wright4913@example.com,2024-10-23,Codytown,corporate
2715,Keith,Fowler,keith.fowler2715@example.com,2026-05-06,Johnborough,corporate
798,Lisa,Charles,lisa.charles798@example.com,2025-04-06,Taylortown,consumer
1062,Ronald,Nelson,ronald.nelson1062@example.com,2025-10-31,Port Gail,corporate
2916,Scott,Griffith,scott.griffith2916@example.com,2024-09-17,Simmonsshire,home_office
3201,Stacey,Ward,stacey.ward3201@example.com,2025-01-15,Woodfort,consumer
2577,Tommy,Mcneil,tommy.mcneil2577@example.com,2024-11-05,East Johnfort,corporate
1597,Patrick,Chan,patrick.chan1597@example.com,2025-05-20,Jamietown,consumer
4098,Timothy,White,timothy.white4098@example.com,2026-06-20,New Aaron,corporate
3262,Edward,Jones,edward.jones3262@example.com,2024-12-16,Port Jennifer,consumer
2314,Terrence,Lucero,terrence.lucero2314@example.com,2025-12-30,North Elizabeth,home_office
2922,Cindy,Wood,cindy.wood2922@example.com,2025-10-14,Nathanchester,consumer
70,Stacy,Mccall,stacy.mccall70@example.com,2025-11-09,Elizabethville,consumer
2529,John,Thomas,john.thomas2529@example.com,2025-11-22,West Nathanielstad,consumer
764,Jermaine,Conley,jermaine.conley764@example.com,2026-04-23,Ericville,consumer
2578,Susan,Solomon,susan.solomon2578@example.com,2026-01-23,South Benjamin,home_office
394,Angela,Brown,angela.brown394@example.com,2024-07-20,North Vincent,consumer
375,Rebecca,Turner,rebecca.turner375@example.com,2026-06-19,East Sharonville,consumer
3964,Emma,Oneill,emma.oneill3964@example.com,2025-07-15,Williamchester,corporate
368,Angela,Williams,angela.williams368@example.com,2025-04-06,Floydmouth,consumer
4684,Kaitlin,Gutierrez,kaitlin.gutierrez4684@example.com,2026-03-26,Normanberg,corporate
4899,Cassie,Smith,cassie.smith4899@example.com,2024-08-11,South Kevinmouth,consumer
1969,Anne,Martinez,anne.martinez1969@example.com,2025-08-22,Riverashire,consumer
266,Bradley,Gonzalez,bradley.gonzalez266@example.com,2024-08-14,Sarahhaven,corporate
1653,Brandon,Edwards,brandon.edwards1653@example.com,2025-03-09,West Karenfurt,corporate
1538,Jennifer,Elliott,jennifer.elliott1538@example.com,2025-11-28,South Lorraine,corporate
2533,Dustin,Dawson,dustin.dawson2533@example.com,2025-02-07,North Williamhaven,corporate
4511,Jason,Owen,jason.owen4511@example.com,2026-05-07,Richardbury,consumer
4496,Jose,Johnson,jose.johnson4496@example.com,2025-01-23,Edwardsside,corporate
536,Mary,Cochran,mary.cochran536@example.com,2025-07-30,Gregoryton,corporate
873,Ann,Marquez,ann.marquez873@example.com,2024-08-12,New Kevin,home_office
4437,Scott,Cruz,scott.cruz4437@example.com,2026-04-29,Port Christopher,consumer
1334,James,Velasquez,james.velasquez1334@example.com,2025-11-10,Lindseybury,home_office
4949,Allen,Johnson,allen.johnson4949@example.com,2025-04-10,Royborough,corporate
1963,Victoria,Smith,victoria.smith1963@example.com,2026-01-08,East Heather,home_office
230,Chase,Lin,chase.lin230@example.com,2026-05-08,New Brookefurt,home_office
2749,Richard,Harper,richard.harper2749@example.com,2025-09-30,Wangshire,home_office
2972,Patrick,Wright,patrick.wright2972@example.com,2025-02-03,Johnsonmouth,home_office
638,Janet,Gregory,janet.gregory638@example.com,2026-03-01,Lake Morgan,corporate
856,William,Walker,william.walker856@example.com,2025-02-23,Hernandezmouth,corporate
889,Travis,Taylor,travis.taylor889@example.com,2024-12-10,North Ricky,corporate
2212,Stephen,Ritter,stephen.ritter2212@example.com,2025-02-02,East Angela,home_office
1596,Troy,Patel,troy.patel1596@example.com,2025-08-15,East Samuelhaven,home_office
3476,Mary,Miller,mary.miller3476@example.com,2026-06-24,Barbaratown,corporate
3044,Bruce,Kaiser,bruce.kaiser3044@example.com,2025-03-14,Rileyberg,consumer
448,Jeffrey,Roberts,jeffrey.roberts448@example.com,2026-03-11,Cunninghamfort,corporate
1351,Kimberly,Brown,kimberly.brown1351@example.com,2026-03-28,Brownchester,consumer
3117,Samantha,Edwards,samantha.edwards3117@example.com,2026-06-27,Hollyland,corporate
3319,Jessica,Martinez,jessica.martinez3319@example.com,2026-06-12,Loganstad,home_office
2566,Shaun,Lynn,shaun.lynn2566@example.com,2025-03-07,Desireefurt,home_office
3911,Randy,Hamilton,randy.hamilton3911@example.com,2024-07-19,Bradleyhaven,corporate
3838,Kristine,Maxwell,kristine.maxwell3838@example.com,2025-02-14,East Morganview,consumer
633,Joseph,Cruz,joseph.cruz633@example.com,2026-05-04,Marshburgh,corporate
1505,Julie,Sweeney,julie.sweeney1505@example.com,2026-04-16,New Lukehaven,consumer
3214,Christopher,Blair,christopher.blair3214@example.com,2025-06-24,New Juanburgh,corporate
1794,Sarah,Marquez,sarah.marquez1794@example.com,2025-07-11,Ronaldchester,home_office
459,Philip,Thomas,philip.thomas459@example.com,2025-11-16,Courtneyfurt,consumer
3281,Brandon,Watson,brandon.watson3281@example.com,2025-07-09,East Michealville,home_office
1736,Benjamin,Ferguson,benjamin.ferguson1736@example.com,2025-08-26,West Deannaland,home_office
1026,Stephen,Jackson,stephen.jackson1026@example.com,2025-10-15,Port Lisaville,corporate
4548,Christine,Harvey,christine.harvey4548@example.com,2024-09-01,South Benjamin,consumer
4273,Ryan,Glenn,ryan.glenn4273@example.com,2026-05-25,Port Paige,consumer
754,Shawn,Powell,shawn.powell754@example.com,2024-07-16,Gregoryhaven,consumer
2227,James,Lopez,james.lopez2227@example.com,2025-08-19,Burtonfurt,corporate
1285,Shane,Armstrong,shane.armstrong1285@example.com,2024-07-17,Morganbury,home_office
4509,Daniel,Martinez,daniel.martinez4509@example.com,2025-02-14,Gibbschester,consumer
1863,Lindsay,Tran,lindsay.tran1863@example.com,2026-01-24,Micheleside,corporate
2508,Christina,Tran,christina.tran2508@example.com,2025-01-23,New Sarahmouth,corporate
4969,David,Rose,david.rose4969@example.com,2025-02-26,Toddton,home_office
2114,Kimberly,Adams,kimberly.adams2114@example.com,2026-07-07,Thomasport,consumer
3722,Patrick,Larson,patrick.larson3722@example.com,2026-05-17,Danielleshire,home_office
3471,Alexis,Murphy,alexis.murphy3471@example.com,2025-10-06,Ruthview,consumer
3248,Rachel,Allen,rachel.allen3248@example.com,2026-06-09,Linbury,home_office
90,Omar,Smith,omar.smith90@example.com,2025-04-12,Karenchester,home_office
4981,Ann,Caldwell,ann.caldwell4981@example.com,2024-12-24,Bryanton,corporate
4123,Jeffrey,Garcia,jeffrey.garcia4123@example.com,2025-01-05,West Hunter,consumer
1422,Diane,Reeves,diane.reeves1422@example.com,2025-06-17,South Lori,corporate
264,Amy,Li,amy.li264@example.com,2024-11-25,Pollardfort,home_office
492,Gary,Martinez,gary.martinez492@example.com,2026-03-11,Jessicaville,corporate
1278,Rachel,Bishop,rachel.bishop1278@example.com,2024-11-04,Griffinborough,home_office
912,Benjamin,Nash,benjamin.nash912@example.com,2025-12-13,Markland,consumer
4650,John,Mcbride,john.mcbride4650@example.com,2025-03-22,Davidside,home_office
109,Ashley,Barnett,ashley.barnett109@example.com,2025-03-31,South Melissaburgh,corporate
3638,Tamara,Martin,tamara.martin3638@example.com,2026-04-14,South Brendafurt,corporate
2764,Timothy,Simmons,timothy.simmons2764@example.com,2025-12-16,Port James,corporate
3372,Isaac,Torres,isaac.torres3372@example.com,2024-08-31,West Frankview,home_office
3852,Cody,Gonzalez,cody.gonzalez3852@example.com,2025-08-27,Port Carol,home_office
2454,Samuel,Miles,samuel.miles2454@example.com,2024-09-02,North Josestad,home_office
4321,Douglas,Mcdonald,douglas.mcdonald4321@example.com,2026-03-08,Rogerston,corporate
1148,William,Myers,william.myers1148@example.com,2025-08-01,Jensenstad,home_office
3849,Angela,Woods,angela.woods3849@example.com,2025-05-19,Mckinneymouth,consumer
1495,Jennifer,Wade,jennifer.wade1495@example.com,2026-06-10,Lake Derekside,consumer
1227,Frank,Chan,frank.chan1227@example.com,2025-02-19,North Kenneth,consumer
3412,Linda,Liu,linda.liu3412@example.com,2025-03-23,North Mary,consumer
103,Kevin,Sutton,kevin.sutton103@example.com,2026-03-30,Port Tonyaton,corporate
632,Nathan,Cooper,nathan.cooper632@example.com,2024-10-09,Rossmouth,corporate
2008,Francisco,Payne,francisco.payne2008@example.com,2026-02-17,South Lisamouth,consumer
648,Megan,Rivera,megan.rivera648@example.com,2026-03-01,Moranstad,home_office
1158,Terri,Jones,terri.jones1158@example.com,2026-05-04,West Joseph,consumer
2993,Randy,Montgomery,randy.montgomery2993@example.com,2025-06-20,Sarahfurt,home_office
1204,Deborah,Miller,deborah.miller1204@example.com,2025-07-12,Port Marcus,home_office
248,Monique,Williams,monique.williams248@example.com,2025-07-21,Angelaville,consumer
1296,Carolyn,Ortiz,carolyn.ortiz1296@example.com,2024-10-14,Ashleyton,corporate
3907,Monique,White,monique.white3907@example.com,2025-03-23,Livingstonstad,home_office
605,Erin,Moreno,erin.moreno605@example.com,2025-05-29,Port Melissaberg,consumer
869,James,Horton,james.horton869@example.com,2025-02-08,South Dianatown,corporate
444,Keith,Lopez,keith.lopez444@example.com,2026-04-27,Harveystad,corporate
4864,Todd,Adams,todd.adams4864@example.com,2025-12-10,Vincentville,home_office
3480,Julie,Ryan,julie.ryan3480@example.com,2024-07-29,Woodwardtown,corporate
216,Tracey,Brown,tracey.brown216@example.com,2024-12-18,Sierraberg,consumer
3093,Nicole,Manning,nicole.manning3093@example.com,2025-01-05,Brownshire,consumer
1173,Brian,Mosley,brian.mosley1173@example.com,2025-03-13,Michellechester,consumer
961,Chad,Rodriguez,chad.rodriguez961@example.com,2026-04-06,Murphyton,home_office
1129,David,Rodriguez,david.rodriguez1129@example.com,2024-10-26,Farmerport,consumer
4672,Michael,Terry,michael.terry4672@example.com,2026-06-20,North Jamie,consumer
4643,Tiffany,Boone,tiffany.boone4643@example.com,2026-04-26,East Bryanmouth,consumer
1727,Michael,Johnson,michael.johnson1727@example.com,2024-11-29,Rubenburgh,home_office
1987,Megan,Brown,megan.brown1987@example.com,2025-11-20,West Connorside,consumer
4976,Crystal,Burnett,crystal.burnett4976@example.com,2026-06-27,Kristinbury,home_office
4518,Leah,Vazquez,leah.vazquez4518@example.com,2025-06-05,Port Maryland,corporate
1181,Felicia,Richmond,felicia.richmond1181@example.com,2026-05-27,West Thomas,consumer
2827,Melissa,Woods,melissa.woods.dup@example.com,2024-12-12,North Bryan,consumer
2415,James,Adams,james.adams2415@example.com,2025-12-16,Sylviaborough,consumer
1142,Laura,Harris,laura.harris1142@example.com,2025-12-09,Henryview,home_office
2957,Christopher,Wallace,christopher.wallace2957@example.com,2024-07-30,Sarahhaven,consumer
2862,Stephanie,Jones,stephanie.jones2862@example.com,2024-12-29,Lake Amy,home_office
489,Brian,Miller,brian.miller489@example.com,2025-06-15,South Cherylton,corporate
4644,Eric,Conway,eric.conway4644@example.com,2025-02-27,North Kennethfurt,consumer
4760,Stephanie,Adams,stephanie.adams4760@example.com,2024-07-30,Lake Katrina,consumer
4934,Alexandra,Russell,alexandra.russell4934@example.com,2025-08-11,Zimmermanstad,consumer
2969,Emily,Stokes,emily.stokes2969@example.com,2025-09-15,West Jennifer,corporate
141,Robert,Lopez,robert.lopez141@example.com,2025-04-20,Garrettton,home_office
1666,Robert,Harvey,robert.harvey1666@example.com,2025-12-23,South Michael,home_office
24,Sandra,Sellers,sandra.sellers24@example.com,2025-10-21,Tracyville,home_office
2964,Sarah,Dixon,sarah.dixon2964@example.com,2025-08-05,Laceychester,corporate
1927,Donna,Bailey,donna.bailey1927@example.com,2025-05-18,Port Nicole,home_office
4858,Kimberly,Kelly,kimberly.kelly4858@example.com,2025-05-24,Kingburgh,corporate
4753,Michael,Gonzalez,michael.gonzalez4753@example.com,2025-06-10,Cookestad,home_office
4317,Tara,Herrera,tara.herrera4317@example.com,2025-04-30,West Michael,consumer
3456,Timothy,Shaffer,timothy.shaffer3456@example.com,2025-08-14,North Williamville,home_office
4692,Sharon,Morris,sharon.morris4692@example.com,2025-04-06,Carolburgh,home_office
3151,Laura,Dyer,laura.dyer3151@example.com,2024-10-30,Woodhaven,corporate
1886,Mary,Carter,mary.carter1886@example.com,2025-01-18,Johnstad,home_office
4393,Kim,Smith,kim.smith4393@example.com,2025-10-24,West Joseph,consumer
4363,Alicia,Larson,alicia.larson4363@example.com,2025-01-11,New Scottville,home_office
4036,Jason,Baker,jason.baker4036@example.com,2025-08-14,Jenkinshaven,consumer
4373,Emily,Harmon,emily.harmon4373@example.com,2024-07-19,Crawfordborough,consumer
4414,Rachel,Roberts,rachel.roberts4414@example.com,2024-11-13,Wiseside,corporate
4073,Clifford,Cunningham,clifford.cunningham4073@example.com,2024-09-06,Patriciaville,consumer
4501,Kimberly,Mann,kimberly.mann4501@example.com,2025-10-17,Lake Dawnfort,corporate
3430,Darryl,Kent,darryl.kent3430@example.com,2025-10-30,Brennanberg,consumer
3140,Lawrence,Anderson,lawrence.anderson3140@example.com,2025-05-12,West Daniel,home_office
2015,Laurie,Ellis,laurie.ellis2015@example.com,2024-11-18,Smithberg,consumer
1133,Harry,Lutz,harry.lutz1133@example.com,2025-07-29,South Samuelland,home_office
2732,Shelly,Obrien,shelly.obrien2732@example.com,2025-08-09,North John,home_office
3392,Richard,Huang,richard.huang3392@example.com,2025-07-30,Daviston,home_office
3943,Douglas,Mccarthy,douglas.mccarthy3943@example.com,2026-01-06,Lewisberg,consumer
3473,Ronald,Hodges,ronald.hodges3473@example.com,2024-11-14,Hendrixville,home_office
4049,Katie,Larsen,katie.larsen4049@example.com,2025-12-06,North Marcus,home_office
2616,Katrina,Flores,katrina.flores2616@example.com,2024-10-17,New Jason,consumer
2889,Michelle,Gonzales,michelle.gonzales2889@example.com,2025-12-25,Lake Jody,home_office
3155,Gary,Holland,gary.holland3155@example.com,2025-10-28,North Michael,home_office
1490,Jennifer,Kane,jennifer.kane1490@example.com,2026-05-24,East Tylerland,corporate
1045,Jerry,Rodriguez,jerry.rodriguez1045@example.com,2025-01-05,East Joanborough,home_office
2647,Sarah,Foley,sarah.foley2647@example.com,2025-10-02,Lake Tyler,consumer
741,Annette,Carr,annette.carr741@example.com,2025-12-23,Fischerchester,corporate
1186,Kenneth,Villarreal,kenneth.villarreal1186@example.com,2024-11-14,Welchchester,home_office
2282,Benjamin,Hughes,benjamin.hughes2282@example.com,2024-09-15,East Ryanstad,corporate
3502,Alan,Thomas,alan.thomas3502@example.com,2025-06-03,South Dennis,corporate
928,Sarah,Brown,sarah.brown928@example.com,2025-08-21,Annettemouth,home_office
552,Lauren,Johnson,lauren.johnson552@example.com,2024-07-28,Joseville,home_office
3920,Lisa,Jarvis,lisa.jarvis3920@example.com,2025-10-14,North Luis,corporate
3660,Kelsey,Henderson,kelsey.henderson3660@example.com,2025-07-07,Thomasstad,home_office
3200,Richard,Joseph,richard.joseph3200@example.com,2026-01-23,Jennifermouth,corporate
1211,Bradley,Anderson,bradley.anderson1211@example.com,2026-05-21,Juliechester,corporate
2624,Jeffery,Erickson,jeffery.erickson2624@example.com,2024-11-21,South Adam,consumer
1201,Patrick,Reynolds,patrick.reynolds1201@example.com,2024-12-20,Port Justin,home_office
1218,Henry,Jackson,henry.jackson1218@example.com,2025-08-12,Annashire,consumer
18,Michelle,Hernandez,michelle.hernandez18@example.com,2024-11-14,Carlsonfurt,corporate
626,Mark,Smith,mark.smith626@example.com,2025-12-16,North Maryfort,home_office
2175,Shawn,Baker,shawn.baker2175@example.com,2025-06-19,Lake Joshuahaven,home_office
4765,Donald,Hunter,donald.hunter4765@example.com,2026-02-26,Pattersonshire,consumer
4090,Nicole,Taylor,nicole.taylor4090@example.com,2026-04-02,Liville,consumer
2221,Jennifer,Patel,jennifer.patel2221@example.com,2025-05-17,South Dale,home_office
852,Robert,Parrish,robert.parrish852@example.com,2026-05-19,Lake Denise,home_office
2854,Nathan,Hall,nathan.hall2854@example.com,2025-11-27,North Susan,home_office
2352,Shannon,Thomas,shannon.thomas2352@example.com,2026-02-15,Barnestown,home_office
2471,Catherine,Calhoun,catherine.calhoun2471@example.com,2026-05-08,Dixonfurt,home_office
1231,Lisa,Austin,lisa.austin1231@example.com,2025-06-15,Davishaven,home_office
3484,Thomas,Taylor,thomas.taylor3484@example.com,2026-05-16,Michaelbury,corporate
1486,Valerie,Rosario,valerie.rosario1486@example.com,2026-04-05,Allenstad,home_office
2744,Kimberly,Cooper,kimberly.cooper2744@example.com,2025-01-13,Royside,corporate
4346,Benjamin,Park,benjamin.park4346@example.com,2024-08-16,South Jeanneberg,corporate
3512,Kimberly,Cannon,kimberly.cannon3512@example.com,2024-08-09,West Stacey,consumer
1459,Tara,Brooks,tara.brooks1459@example.com,2025-07-28,Danielleshire,consumer
1238,Megan,Williams,megan.williams1238@example.com,2025-06-01,Leemouth,corporate
356,Hector,Taylor,hector.taylor356@example.com,2025-11-23,Brooksfurt,corporate
1353,Kylie,Kline,kylie.kline.dup@example.com,2025-07-22,Alexanderton,home_office
4868,Anna,Dunn,anna.dunn4868@example.com,2026-01-23,Davidbury,corporate
970,Angela,Bridges,angela.bridges970@example.com,2025-04-18,Mooreberg,corporate
2734,David,Herrera,david.herrera2734@example.com,2026-02-13,Port Michaeltown,corporate
625,Kenneth,Williams,kenneth.williams625@example.com,2025-08-02,Lake Sarah,corporate
2928,Seth,Hernandez,seth.hernandez2928@example.com,2024-08-05,West Janetmouth,home_office
2309,Christopher,Smith,christopher.smith2309@example.com,2026-05-13,West Melissamouth,home_office
834,Catherine,Jones,catherine.jones834@example.com,2026-07-05,Lake Travis,consumer
1840,Carly,Salazar,carly.salazar1840@example.com,2024-09-13,Pottsview,consumer
903,Christopher,Mccarthy,christopher.mccarthy903@example.com,2025-11-17,Christopherfurt,consumer
1390,Yesenia,Goodwin,yesenia.goodwin1390@example.com,2026-02-07,Alanport,corporate
4029,Maria,Brown,maria.brown4029@example.com,2026-01-14,Stewartview,consumer
921,Jeanette,Krause,jeanette.krause921@example.com,2024-07-14,North Stevenville,corporate
3152,Jacob,Scott,jacob.scott3152@example.com,2025-07-07,Lake Caitlintown,consumer
1851,Jamie,Thornton,jamie.thornton1851@example.com,2026-04-05,Priscillabury,consumer
2350,Jeremy,Jackson,jeremy.jackson2350@example.com,2025-12-31,Robertmouth,home_office
2895,Kevin,Woods,kevin.woods2895@example.com,2025-12-02,North Cheryl,corporate
1208,Kevin,Foster,kevin.foster1208@example.com,2025-04-27,New Blake,home_office
3158,Nathan,Pierce,nathan.pierce3158@example.com,2024-09-14,Ashleymouth,home_office
3500,Lisa,Ellison,lisa.ellison3500@example.com,2025-05-27,Bradstad,consumer
1857,Victor,Johnson,victor.johnson1857@example.com,2025-02-13,Evansland,home_office
197,David,Weber,david.weber197@example.com,2025-10-10,Oscarhaven,home_office
1838,Jessica,Glass,jessica.glass1838@example.com,2025-12-10,East Trevorshire,home_office
10,Francisco,Kelly,francisco.kelly10@example.com,2025-12-15,Jacquelineland,home_office
1162,William,Evans,william.evans1162@example.com,2025-12-10,Jamesfurt,corporate
3403,Beth,Franklin,beth.franklin3403@example.com,2025-06-23,Courtneyberg,home_office
4191,Sheila,Stark,sheila.stark4191@example.com,2024-12-21,Michaelhaven,consumer
841,Richard,Morgan,richard.morgan841@example.com,2024-11-12,Mahoneymouth,home_office
2431,Eric,Benson,eric.benson2431@example.com,2026-02-18,Lake Aaron,corporate
4462,Faith,Freeman,faith.freeman4462@example.com,2025-06-21,Michaelland,consumer
843,Margaret,Morris,margaret.morris843@example.com,2025-01-15,South Katie,corporate
365,Jim,Hendricks,jim.hendricks365@example.com,2025-10-03,Barbaramouth,home_office
4964,Benjamin,Walker,benjamin.walker4964@example.com,2025-02-20,West Patrickmouth,corporate
1009,Jeffery,Schneider,jeffery.schneider1009@example.com,2026-06-21,Baldwinville,consumer
4454,Jeffrey,Pope,jeffrey.pope4454@example.com,2026-06-01,Lake Deniseburgh,home_office
2192,Jodi,Blackburn,jodi.blackburn2192@example.com,2024-11-07,South Douglas,corporate
4453,Adrienne,Mann,adrienne.mann4453@example.com,2025-11-27,Johnstad,home_office
458,John,Dawson,john.dawson458@example.com,2026-04-17,Port Megan,home_office
1998,Annette,Gutierrez,annette.gutierrez1998@example.com,2026-04-22,West Nicole,home_office
1266,Daniel,Soto,daniel.soto1266@example.com,2026-05-20,West Eric,corporate
3924,Kathleen,Sanders,kathleen.sanders3924@example.com,2025-05-24,Port Gary,corporate
2718,Linda,Davis,linda.davis2718@example.com,2026-01-16,Foxville,home_office
2519,Carlos,Bennett,carlos.bennett2519@example.com,2024-07-13,Stevenfort,corporate
1337,Ashley,Snyder,ashley.snyder1337@example.com,2025-09-14,Lake Joanne,home_office
3640,Raymond,Kennedy,raymond.kennedy3640@example.com,2025-05-11,Flemingstad,corporate
4611,Shelly,Jordan,shelly.jordan4611@example.com,2024-08-06,Port Susanview,consumer
3936,Ashley,Moss,ashley.moss3936@example.com,2026-02-22,Grahamport,home_office
1141,Eric,Howell,eric.howell1141@example.com,2024-09-25,Lake Karenfort,consumer
